City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
Barcelona,1992,Hockey,Hockey,hockey,"THOMPSON, Joanne Sarah",Women,GBR,United Kingdom,W,Bronze
Barcelona,1992,Hockey,Hockey,hockey,"MCWILLIAMS, Jackie Amanda",Women,GBR,United Kingdom,W,Bronze
Barcelona,1992,Hockey,Hockey,hockey,"NICHOLLS, Mandy",Women,GBR,United Kingdom,W,Bronze
Barcelona,1992,Hockey,Hockey,hockey,"RAMSAY, Alison Gail",Women,GBR,United Kingdom,W,Bronze
Barcelona,1992,Hockey,Hockey,hockey,"FRASER, Wendy Katrina",Women,GBR,United Kingdom,W,Bronze
Barcelona,1992,Judo,Judo,61 - 66kg (middleweight),"HOWEY, Kate",Women,GBR,United Kingdom,W,Bronze
Barcelona,1992,Judo,Judo,48 - 52kg (half-lightweight),"RENDLE, Sharon Susan",Women,GBR,United Kingdom,W,Bronze
Barcelona,1992,Judo,Judo,52 - 56kg (lightweight),"FAIRBROTHER, Nicola Kim",Women,GBR,United Kingdom,W,Silver
Barcelona,1992,Judo,Judo,86 - 95kg (half-heavyweight),"STEVENS, Raymond",Men,GBR,United Kingdom,M,Silver
Barcelona,1992,Rowing,Rowing,pair-oared shell with coxswain (2+),"HERBERT, Garry Gerard Paul",Men,GBR,United Kingdom,M,Gold
Barcelona,1992,Rowing,Rowing,pair-oared shell with coxswain (2+),"SEARLE, Gregory Mark Pascol",Men,GBR,United Kingdom,M,Gold
Barcelona,1992,Rowing,Rowing,coxless pair (2-),"PINSENT, Matthew",Men,GBR,United Kingdom,M,Gold
Barcelona,1992,Rowing,Rowing,coxless pair (2-),"REDGRAVE, Steven",Men,GBR,United Kingdom,M,Gold
Barcelona,1992,Rowing,Rowing,pair-oared shell with coxswain (2+),"SEARLE, Jonathan William",Men,GBR,United Kingdom,M,Gold
Barcelona,1992,Sailing,Sailing,fleet/match race keelboat open (Soling),"SMITH, Lawrie",Men,GBR,United Kingdom,X,Bronze
Barcelona,1992,Sailing,Sailing,fleet/match race keelboat open (Soling),"CRUIKSHANK, Robert Gordon",Men,GBR,United Kingdom,X,Bronze
Barcelona,1992,Sailing,Sailing,fleet/match race keelboat open (Soling),"STEWART, Ossie",Men,GBR,United Kingdom,X,Bronze
Barcelona,1992,Aquatics,Diving,3m springboard,"LENZI, Mark Edward",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Diving,10m platform,"CLARK, Mary Ellen",Women,USA,United States,W,Bronze
Barcelona,1992,Aquatics,Diving,10m platform,"DONIE, Scott R.",Men,USA,United States,M,Silver
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"THOMPSON, Jenny",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,200m freestyle,"HAISLETT, Nicole Lee",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,100m breaststroke,"NALL, Anita",Women,USA,United States,W,Silver
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"HAISLETT, Nicole Lee",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"DERSCH, Hans",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"THOMPSON, Jenny",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,4x200m freestyle relay,"GJERTSEN, Douglas S.",Men,USA,United States,M,Bronze
Barcelona,1992,Aquatics,Swimming,200m breaststroke,"BARROWMAN, Mike",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,100m freestyle,"THOMPSON, Jenny",Women,USA,United States,W,Silver
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"KLEINE, Megan A.",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"WAGSTAFF, Elizabeth",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,200m butterfly,"STEWART, Melvin",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"OLSEN, Jon",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,4x200m freestyle relay,"STEWART, Melvin",Men,USA,United States,M,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"HUDEPOHL, Joseph",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"NALL, Anita",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,200m breaststroke,"NALL, Anita",Women,USA,United States,W,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"TORRES, Dara",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"AHMANN-LEIGHTON, Christine",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"STEWART, Melvin",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,200m individual medley,"BURGESS, Gregory",Men,USA,United States,M,Silver
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"SANDERS, Summer",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,100m breaststroke,"DIEBEL, Nelson",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,50m freestyle,"BIONDI, Matthew",Men,USA,United States,M,Silver
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"ROUSE, Jeff Norman",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"JORDAN, Shaun",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,400m freestyle,"EVANS, Janet",Women,USA,United States,W,Silver
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"DIEBEL, Nelson",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"MORALES, Pablo",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,50m freestyle,"MARTINO, Angel",Women,USA,United States,W,Bronze
Barcelona,1992,Aquatics,Swimming,200m individual medley,"SANDERS, Summer",Women,USA,United States,W,Silver
Barcelona,1992,Aquatics,Swimming,800m freestyle,"EVANS, Janet",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"BIONDI, Matthew",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"AHMANN-LEIGHTON, Christine",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,4x200m freestyle relay,"HUDEPOHL, Joseph",Men,USA,United States,M,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"HAISLETT, Nicole Lee",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,4x200m freestyle relay,"JAFFE, Scott",Men,USA,United States,M,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"BIONDI, Matthew",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"MARTINO, Angel",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,100m butterfly,"MORALES, Pablo",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,400m individual medley,"NAMESNIK, Eric",Men,USA,United States,M,Silver
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"THOMAS, Joel",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,400m individual medley,"SANDERS, Summer",Women,USA,United States,W,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"TAPPIN, Ashley T",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"JAGER, Thomas Michael",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,4x200m freestyle relay,"OLSEN, Jon",Men,USA,United States,M,Bronze
Barcelona,1992,Aquatics,Swimming,200m butterfly,"SANDERS, Summer",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,50m freestyle,"JAGER, Thomas Michael",Men,USA,United States,M,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"LOVELESS, Lea",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Swimming,100m backstroke,"ROUSE, Jeff Norman",Men,USA,United States,M,Silver
Barcelona,1992,Aquatics,Swimming,100m butterfly,"AHMANN-LEIGHTON, Christine",Women,USA,United States,W,Silver
Barcelona,1992,Aquatics,Swimming,100m backstroke,"LOVELESS, Lea",Women,USA,United States,W,Bronze
Barcelona,1992,Aquatics,Swimming,100m backstroke,"BERKOFF, David Charles",Men,USA,United States,M,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"BERKOFF, David Charles",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"OLSEN, Jon",Men,USA,United States,M,Gold
Barcelona,1992,Aquatics,Swimming,4x200m freestyle relay,"JORGENSEN, Daniel Plong",Men,USA,United States,M,Bronze
Barcelona,1992,Aquatics,Synchronized S.,duet,"JOSEPHSON, Karen",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Synchronized S.,duet,"JOSEPHSON, Sarah",Women,USA,United States,W,Gold
Barcelona,1992,Aquatics,Synchronized S.,solo,"BABB-SPRAGUE, Kristen",Women,USA,United States,W,Gold
Barcelona,1992,Athletics,Athletics,400m,"WATTS, Quincy",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,4x100m relay,"BURRELL, Leroy",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,110m hurdles,"DEES, Tony",Men,USA,United States,M,Silver
Barcelona,1992,Athletics,Athletics,4x400m relay,"HILL, Denean",Women,USA,United States,W,Silver
Barcelona,1992,Athletics,Athletics,triple jump,"CONLEY, Mike",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,4x400m relay,"JENKINS, Charles L.",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,4x400m relay,"WATTS, Quincy",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,400m hurdles,"FARMER-PATRICK, Sandra",Women,USA,United States,W,Silver
Barcelona,1992,Athletics,Athletics,400m hurdles,"VICKERS, Janeene",Women,USA,United States,W,Bronze
Barcelona,1992,Athletics,Athletics,4x100m relay,"GUIDRY-WHITE, Carlette D.",Women,USA,United States,W,Gold
Barcelona,1992,Athletics,Athletics,heptathlon,"JOYNER-KERSEE, Jackie",Women,USA,United States,W,Gold
Barcelona,1992,Athletics,Athletics,4x400m relay,"JOHNSON, Michael",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,4x100m relay,"JETT, James",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,200m,"BATES, Michael D.",Men,USA,United States,M,Bronze
Barcelona,1992,Athletics,Athletics,4x100m relay,"ASHFORD, Evelyn",Women,USA,United States,W,Gold
Barcelona,1992,Athletics,Athletics,4x400m relay,"MILES, Jearl",Women,USA,United States,W,Silver
Barcelona,1992,Athletics,Athletics,110m hurdles,"PIERCE, Jack",Men,USA,United States,M,Bronze
Barcelona,1992,Athletics,Athletics,long jump,"JOYNER-KERSEE, Jackie",Women,USA,United States,W,Bronze
Barcelona,1992,Athletics,Athletics,decathlon,"JOHNSON, David Allan",Men,USA,United States,M,Bronze
Barcelona,1992,Athletics,Athletics,400m hurdles,"YOUNG, Kevin Curtis",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,4x400m relay,"KAISER, Natasha",Women,USA,United States,W,Silver
Barcelona,1992,Athletics,Athletics,4x400m relay,"LEWIS, Steve",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,4x100m relay,"MITCHELL, Dennis",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,4x400m relay,"YOUNG, Dannette",Women,USA,United States,W,Silver
Barcelona,1992,Athletics,Athletics,4x100m relay,"MARSH, Michael",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,200m,"TORRENCE, Gwen",Women,USA,United States,W,Gold
Barcelona,1992,Athletics,Athletics,triple jump,"SIMPKINS, Charles",Men,USA,United States,M,Silver
Barcelona,1992,Athletics,Athletics,long jump,"POWELL, Michael Anthony",Men,USA,United States,M,Silver
Barcelona,1992,Athletics,Athletics,10000m,"JENNINGS, Lynn A.",Women,USA,United States,W,Bronze
Barcelona,1992,Athletics,Athletics,800m,"GRAY, Johnny Lee Jr",Men,USA,United States,M,Bronze
Barcelona,1992,Athletics,Athletics,high jump,"CONWAY, Hollis",Men,USA,United States,M,Bronze
Barcelona,1992,Athletics,Athletics,100m hurdles,"MARTIN, La Vona Ann",Women,USA,United States,W,Silver
Barcelona,1992,Athletics,Athletics,4x400m relay,"STEVENS, Rochelle",Women,USA,United States,W,Silver
Barcelona,1992,Athletics,Athletics,4x400m relay,"HALL, Darnell",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,4x100m relay,"TORRENCE, Gwen",Women,USA,United States,W,Gold
Barcelona,1992,Athletics,Athletics,shot put,"STULCE, Michael D.",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,100m,"DEVERS, Gail",Women,USA,United States,W,Gold
Barcelona,1992,Athletics,Athletics,4x100m relay,"FINN, Michelle",Women,USA,United States,W,Gold
Barcelona,1992,Athletics,Athletics,4x100m relay,"LEWIS, Carl",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,long jump,"LEWIS, Carl",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,4x400m relay,"TORRENCE, Gwen",Women,USA,United States,W,Silver
Barcelona,1992,Athletics,Athletics,shot put,"DOEHRING, James",Men,USA,United States,M,Silver
Barcelona,1992,Athletics,Athletics,long jump,"GREENE, Joe",Men,USA,United States,M,Bronze
Barcelona,1992,Athletics,Athletics,200m,"MARSH, Michael",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,4x100m relay,"JONES, Esther",Women,USA,United States,W,Gold
Barcelona,1992,Athletics,Athletics,4x400m relay,"VALMON, Andrew",Men,USA,United States,M,Gold
Barcelona,1992,Athletics,Athletics,100m,"MITCHELL, Dennis",Men,USA,United States,M,Bronze
Barcelona,1992,Athletics,Athletics,400m,"LEWIS, Steve",Men,USA,United States,M,Silver
Barcelona,1992,Basketball,Basketball,basketball,"EWING, Patrick Aloysius",Men,USA,United States,M,Gold
Barcelona,1992,Basketball,Basketball,basketball,"MALONE, Karl",Men,USA,United States,M,Gold
Barcelona,1992,Basketball,Basketball,basketball,"JACKSON, Tammy",Women,USA,United States,W,Bronze
Barcelona,1992,Basketball,Basketball,basketball,"PIPPEN, Scottie",Men,USA,United States,M,Gold
Barcelona,1992,Basketball,Basketball,basketball,"MCCONNELL, Suzanne",Women,USA,United States,W,Bronze
Barcelona,1992,Basketball,Basketball,basketball,"BULLETT, Victoria",Women,USA,United States,W,Bronze
Barcelona,1992,Basketball,Basketball,basketball,"JOHNSON, Earvin",Men,USA,United States,M,Gold
Barcelona,1992,Basketball,Basketball,basketball,"DIXON, Medina",Women,USA,United States,W,Bronze
Barcelona,1992,Basketball,Basketball,basketball,"LAETTNER, Christian D.",Men,USA,United States,M,Gold
Barcelona,1992,Basketball,Basketball,basketball,"EDWARDS, Teresa",Women,USA,United States,W,Bronze
Barcelona,1992,Basketball,Basketball,basketball,"BARKLEY, Charles",Men,USA,United States,M,Gold
Barcelona,1992,Basketball,Basketball,basketball,"DAVIS, Clarissa",Women,USA,United States,W,Bronze
Barcelona,1992,Basketball,Basketball,basketball,"JONES, Carolyn",Women,USA,United States,W,Bronze
Barcelona,1992,Basketball,Basketball,basketball,"BIRD, Larry",Men,USA,United States,M,Gold
Barcelona,1992,Basketball,Basketball,basketball,"WEATHERSPOON, Teresa",Women,USA,United States,W,Bronze
Barcelona,1992,Basketball,Basketball,basketball,"MULLIN, Christopher Paul",Men,USA,United States,M,Gold
Barcelona,1992,Basketball,Basketball,basketball,"ROBINSON, David Maurice",Men,USA,United States,M,Gold
Barcelona,1992,Basketball,Basketball,basketball,"CHARLES, Daedra",Women,USA,United States,W,Bronze
Barcelona,1992,Basketball,Basketball,basketball,"JORDAN, Michael",Men,USA,United States,M,Gold
Barcelona,1992,Basketball,Basketball,basketball,"STOCKTON, John Houston",Men,USA,United States,M,Gold
Barcelona,1992,Basketball,Basketball,basketball,"MCCLAIN, Katrina Felicia",Women,USA,United States,W,Bronze
Barcelona,1992,Basketball,Basketball,basketball,"DREXLER, Clyde",Men,USA,United States,M,Gold
Barcelona,1992,Basketball,Basketball,basketball,"ORR, Victoria",Women,USA,United States,W,Bronze
Barcelona,1992,Basketball,Basketball,basketball,"COOPER, Cynthia",Women,USA,United States,W,Bronze
Barcelona,1992,Boxing,Boxing,48 - 51kg (flyweight),"AUSTIN, Timothy",Men,USA,United States,M,Bronze
Barcelona,1992,Boxing,Boxing,71-75kg,"BYRD, Christopher",Men,USA,United States,M,Silver
Barcelona,1992,Boxing,Boxing,57 - 60kg (lightweight),"DE LA HOYA, Oscar",Men,USA,United States,M,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"BARTON, Gregory Mark",Men,USA,United States,M,Bronze
Barcelona,1992,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"STRAUSBAUGH, Scott",Men,USA,United States,M,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"JACOBI, Joe",Men,USA,United States,M,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),"CHLADEK, Dana",Women,USA,United States,W,Bronze
Barcelona,1992,Cycling,Cycling Track,1km time trial,"HARTWELL, Erin W.",Men,USA,United States,M,Bronze
Barcelona,1992,Cycling,Cycling Track,individual pursuit,"TWIGG, Rebecca Lynne",Women,USA,United States,W,Bronze
Barcelona,1992,Equestrian,Dressage,team,"BREDAHL, Charlotte",Women,USA,United States,X,Bronze
Barcelona,1992,Equestrian,Dressage,team,"DOVER, Robert Jeffrey",Men,USA,United States,X,Bronze
Barcelona,1992,Equestrian,Dressage,team,"POULIN, Michael",Men,USA,United States,X,Bronze
Barcelona,1992,Equestrian,Dressage,team,"LAVELL, Carol",Women,USA,United States,X,Bronze
Barcelona,1992,Equestrian,Jumping,individual,"DELLO JOIO, Norman",Men,USA,United States,X,Bronze
Barcelona,1992,Gymnastics,Artistic G.,individual all-round,"MILLER, Shannon",Women,USA,United States,W,Silver
Barcelona,1992,Gymnastics,Artistic G.,team competition,"ZMESKAL, Kim",Women,USA,United States,W,Bronze
Barcelona,1992,Gymnastics,Artistic G.,team competition,"OKINO, Betty",Women,USA,United States,W,Bronze
Barcelona,1992,Gymnastics,Artistic G.,team competition,"DAWES, Dominique",Women,USA,United States,W,Bronze
Barcelona,1992,Gymnastics,Artistic G.,team competition,"MILLER, Shannon",Women,USA,United States,W,Bronze
Barcelona,1992,Gymnastics,Artistic G.,team competition,"STRUG, Kerri",Women,USA,United States,W,Bronze
Barcelona,1992,Gymnastics,Artistic G.,team competition,"BRUCE, Wendy",Women,USA,United States,W,Bronze
Barcelona,1992,Gymnastics,Artistic G.,balance beam,"MILLER, Shannon",Women,USA,United States,W,Silver
Barcelona,1992,Gymnastics,Artistic G.,uneven bars,"MILLER, Shannon",Women,USA,United States,W,Bronze
Barcelona,1992,Gymnastics,Artistic G.,floor exercises,"MILLER, Shannon",Women,USA,United States,W,Bronze
Barcelona,1992,Gymnastics,Artistic G.,horizontal bar,"DIMAS, Trent",Men,USA,United States,M,Gold
Barcelona,1992,Judo,Judo,71 - 78kg (half-middleweight),"MORRIS, Jason Newth",Men,USA,United States,M,Silver
Barcelona,1992,Rowing,Rowing,four without coxswain (4-),"BOHRER, Thomas Robert",Men,USA,United States,M,Silver
Barcelona,1992,Rowing,Rowing,coxless four (4-),"FULLER, Amy",Women,USA,United States,W,Silver
Barcelona,1992,Rowing,Rowing,four without coxswain (4-),"BURDEN, William Douglas",Men,USA,United States,M,Silver
Barcelona,1992,Rowing,Rowing,four without coxswain (4-),"MANNING, Patrick Francis Jr.",Men,USA,United States,M,Silver
Barcelona,1992,Rowing,Rowing,coxless four (4-),"ECKERT, Cynthia L.",Women,USA,United States,W,Silver
Barcelona,1992,Rowing,Rowing,pair without coxswain (2-),"SEATON, Anna B.",Women,USA,United States,W,Bronze
Barcelona,1992,Rowing,Rowing,pair without coxswain (2-),"MAXWELL PIERSON, Stephanie",Women,USA,United States,W,Bronze
Barcelona,1992,Rowing,Rowing,four without coxswain (4-),"MCLAUGHLIN, Jeffrey Dean",Men,USA,United States,M,Silver
Barcelona,1992,Rowing,Rowing,coxless four (4-),"DONOHOE, Shelagh",Women,USA,United States,W,Silver
Barcelona,1992,Rowing,Rowing,coxless four (4-),"FEENEY, Carol",Women,USA,United States,W,Silver
Barcelona,1992,Sailing,Sailing,470 - Two Person Dinghy,"BURNHAM, Kevin",Men,USA,United States,M,Silver
Barcelona,1992,Sailing,Sailing,fleet/match race keelboat open (Soling),"MAHANEY, Kevin",Men,USA,United States,X,Silver
Barcelona,1992,Sailing,Sailing,470 - Two Person Dinghy,"REESER, Morgan",Men,USA,United States,M,Silver
Barcelona,1992,Sailing,Sailing,single-handed dinghy (Europe),"TROTMAN, Julia",Women,USA,United States,W,Bronze
Barcelona,1992,Sailing,Sailing,two-person keelboat open (Star),"REYNOLDS, Mark Jeffrey",Men,USA,United States,X,Gold
Barcelona,1992,Sailing,Sailing,fleet/match race keelboat open (Soling),"BRADY, James",Men,USA,United States,X,Silver
Barcelona,1992,Sailing,Sailing,fleet/match race keelboat open (Soling),"KERN, Douglas",Men,USA,United States,X,Silver
Barcelona,1992,Sailing,Sailing,Tornado - Multihull,"SMYTH, Randy",Men,USA,United States,X,Silver
Barcelona,1992,Sailing,Sailing,470 - Two Person Dinghy,"ISLER, Jennifer",Women,USA,United States,W,Bronze
Barcelona,1992,Sailing,Sailing,flying dutchman,"FOERSTER, Paul",Men,USA,United States,X,Silver
Barcelona,1992,Sailing,Sailing,two-person keelboat open (Star),"HAENEL, Harold",Men,USA,United States,X,Gold
Barcelona,1992,Sailing,Sailing,Tornado - Multihull,"NOTARY, Keith",Men,USA,United States,X,Silver
Barcelona,1992,Sailing,Sailing,flying dutchman,"BOURDOW, Stephen",Men,USA,United States,X,Silver
Barcelona,1992,Sailing,Sailing,board (lechner),"GEBHARDT, Mike",Men,USA,United States,M,Silver
Barcelona,1992,Sailing,Sailing,single-handed dinghy (Finn),"LEDBETTER, Brian Richard",Men,USA,United States,M,Silver
Barcelona,1992,Sailing,Sailing,470 - Two Person Dinghy,"HEALY, Pamela",Women,USA,United States,W,Bronze
Barcelona,1992,Shooting,Shooting,50m rifle 3 positions (3x40 shots),"FOTH, Robert James",Men,USA,United States,M,Silver
Barcelona,1992,Shooting,Shooting,50m rifle 3 positions (3x20 shots),"MEILI, Launi Kay",Women,USA,United States,W,Gold
Barcelona,1992,Tennis,Tennis,doubles,"FERNANDEZ, Gigi",Women,USA,United States,W,Gold
Barcelona,1992,Tennis,Tennis,singles,"CAPRIATI, Jennifer",Women,USA,United States,W,Gold
Barcelona,1992,Tennis,Tennis,doubles,"FERNANDEZ, Mary Joe",Women,USA,United States,W,Gold
Barcelona,1992,Tennis,Tennis,singles,"FERNANDEZ, Mary Joe",Women,USA,United States,W,Bronze
Barcelona,1992,Volleyball,Volleyball,volleyball,"GREENBAUM, Daniel Robert",Men,USA,United States,M,Bronze
